Date	Time	u_ref	t_ref	d_ref	precip	Qpar	t_canopy	d_canopy	p_atm	CO2_atm	Ts0	Tsurf	Troot	Zw	xylemScalar	NEEobs	Ec
2012004	10.5	4.1	5.05	0.605775287	0	973.104	5.05	0.605775287	81	390	5.05	4.752167724	4.361524074	10	1	-999	-999
2012004	11	4.25	5.6	0.639333841	0	1070.688	5.6	0.639333841	81	390	5.6	5.010585224	4.353904398	10	1	-999	-999
2012004	11.5	4.6	6.2	0.680905794	0	1138.176	6.2	0.680905794	81	390	6.2	5.292495224	4.346135532	10	1	-999	-999
2012004	12	2.7	6.8	0.705987319	0	1174.656	6.8	0.705987319	81	390	6.8	5.574405224	4.338302894	10	1	-999	-999
2012004	12.5	2.9	7.45	0.753392275	0	1181.04	7.45	0.753392275	81	390	7.45	5.879807724	4.330538542	10	1	-999	-999
2012004	13	3.3	7.6	0.784551191	0	1157.328	7.6	0.784551191	81	390	7.6	5.950285224	4.32292037	10	1	-999	-999
2012004	13.5	3.2	7.6	0.799170157	0	1100.784	7.6	0.799170157	81	390	7.6	5.950285224	4.315433681	10	1	-999	-999
2012004	14	1.4	7.95	0.81108085	0	1009.584	7.95	0.81108085	81	390	7.95	6.114732724	4.308021644	10	1	-999	-999
2012004	14.5	1.8	8.2	0.828310353	0	890.112	8.2	0.828310353	81	390	8.2	6.232195224	4.300598843	10	1	-999	-999
2012004	15	1.9	8.05	0.81092748	0	694.032	8.05	0.81092748	81	390	8.05	6.161717724	4.293167708	10	1	-999	-999
2012004	15.5	1.6	8.35	0.805164154	0	538.992	8.35	0.805164154	81	390	8.35	6.302672724	4.285654282	10	1	-999	-999
2012004	16	2.3	7.5	0.678148301	0	314.64	7.5	0.678148301	81	390	7.5	5.903300224	4.278270486	10	1	-999	-999
2012004	16.5	1.9	6.6	0.614934658	0	148.656	6.6	0.614934658	81	390	6.6	5.480435224	4.271220718	10	1	-999	-999
2012004	17	1.75	5.55	0.542648578	0	20.976	5.55	0.542648578	81	390	5.55	4.987092724	4.264682986	10	1	-999	-999
2012004	17.5	1.85	4.8	0.485518144	0	0	4.8	0.485518144	81	390	4.8	4.634705224	4.258335648	10	1	-999	-999
2012004	18	1.85	4.9	0.51332759	0	-0.912	4.9	0.51332759	81	390	4.9	4.681690224	4.252047569	10	1	-999	-999
2012004	18.5	2.7	4.2	0.523552815	0	0	4.2	0.523552815	81	390	4.2	4.352795224	4.245876157	10	1	-999	-999
2012004	19	2.1	4.45	0.547739693	0	0	4.45	0.547739693	81	390	4.45	4.470257724	4.239444329	10	1	-999	-999
2012004	19.5	2.2	4.3	0.534751853	0	-0.912	4.3	0.534751853	81	390	4.3	4.399780224	4.233109259	10	1	-999	-999
2012004	20	3.85	3.45	0.499968003	0	-0.912	3.45	0.499968003	81	390	3.45	4.000407724	4.227122454	10	1	-999	-999
2012004	20.5	3.6	3.35	0.500659677	0	-0.912	3.35	0.500659677	81	390	3.35	3.953422724	4.220844329	10	1	-999	-999
2012004	21	2.5	3.5	0.505309948	0	0	3.5	0.505309948	81	390	3.5	4.023900224	4.214703472	10	1	-999	-999
2012004	21.5	2.15	3.1	0.489286424	0	0	3.1	0.489286424	81	390	3.1	3.835960224	4.209206366	10	1	-999	-999
2012004	22	0.85	3.2	0.499776904	0	-0.912	3.2	0.499776904	81	390	3.2	3.882945224	4.203549884	10	1	-999	-999
2012004	22.5	0.9	2.4	0.450778738	0	-0.912	2.4	0.450778738	81	390	2.4	3.507065224	4.197729977	10	1	-999	-999
2012004	23	1.7	1.95	0.427982602	0	-0.912	1.95	0.427982602	81	390	1.95	3.295632724	4.19178669	10	1	-999	-999
2012004	23.5	2.2	1.1	0.396023599	0	-0.912	1.1	0.396023599	81	390	1.1	2.896260224	4.185406481	10	1	-999	-999
2012005	0	3	-0.05	0.340968797	0	-1.824	-0.05	0.340968797	81	390	-0.05	2.355932724	4.179031829	10	1	-999	-999
2012005	0.5	4.35	-0.15	0.329743899	0	0	-0.15	0.329743899	81	390	-0.15	2.308947724	4.17306684	10	1	-999	-999
2012005	1	3.2	-0.05	0.334880068	0	-0.912	-0.05	0.334880068	81	390	-0.05	2.355932724	4.16748206	10	1	-999	-999
2012005	1.5	3.85	-0.5	0.313637567	0	-0.912	-0.5	0.313637567	81	390	-0.5	2.144500224	4.161776076	10	1	-999	-999
2012005	2	3.9	-0.6	0.302833574	0	-0.912	-0.6	0.302833574	81	390	-0.6	2.097515224	4.155607303	10	1	-999	-999
2012005	2.5	4.35	-0.4	0.303721669	0	0	-0.4	0.303721669	81	390	-0.4	2.191485224	4.149459641	10	1	-999	-999
2012005	3	4.8	-0.3	0.305651938	0	0	-0.3	0.305651938	81	390	-0.3	2.238470224	4.14376037	10	1	-999	-999
2012005	3.5	5.25	0.55	0.341472955	0	0	0.55	0.341472955	81	390	0.55	2.637842724	4.137887975	10	1	-999	-999
2012005	4	5.95	0.65	0.356355039	0	0	0.65	0.356355039	81	390	0.65	2.684827724	4.13171022	10	1	-999	-999
