Year,DOY,TIMESTAMP,AirTemp_C,RH_fraction,Vap_Press_kPa,HrlySolRad_kJ_m^2_min^1,WindSpeed_m_s^1,WindDir_Deg,WindDir_STDD_Deg,Rain-Tot,SoilTemp_5cm_C,SoilTemp_15cm_C,HWG_maxspeed_m_s^1,HWG_time,HWG_Dir,BaPress_kPa,ETr,ETo,ETr-Daily,ETo-Daily,Rain-Daily
2013,159,6/8/13 4:00,11.560,0.818,1.113,0.000,1.31,342.30,16.45,0,16.54,16.74,3.05,215,340.90,84.7807,0.004,-0.003,,,
2013,159,6/8/13 5:00,11.640,0.792,1.085,0.427,1.19,310.60,36.24,0,16.28,16.55,3.13,247,0.60,84.8370,0.007,0.000,,,
2013,159,6/8/13 6:00,14.270,0.687,1.108,6.282,4.22,7.96,24.05,0,16.07,16.37,12.05,346,7.87,84.9111,0.162,0.107,,,
2013,159,6/8/13 7:00,17.390,0.607,1.203,17.460,9.59,12.97,21.53,0,15.92,16.19,13.70,365,16.29,85.0683,0.398,0.269,,,
2013,159,6/8/13 8:00,18.070,0.557,1.154,29.520,10.79,4.55,33.35,0,15.86,16.06,14.53,465,0.05,85.1345,0.543,0.385,,,
2013,159,6/8/13 9:00,19.490,0.451,1.019,37.300,9.75,0.15,36.28,0,15.90,15.98,14.60,505,1.63,85.1923,0.705,0.510,,,
2013,159,6/8/13 10:00,20.510,0.377,0.905,25.390,8.24,359.10,34.49,0,16.02,15.95,12.65,561,7.29,85.2035,0.685,0.476,,,
2013,159,6/8/13 11:00,23.190,0.282,0.800,49.640,7.49,354.90,29.64,0,16.15,15.97,10.93,636,7.29,85.2462,0.981,0.736,,,
2013,159,6/8/13 12:00,24.320,0.254,0.774,51.240,7.50,8.43,24.31,0,16.55,16.05,11.30,707,33.03,85.2583,1.050,0.787,,,
2013,159,6/8/13 13:00,24.880,0.249,0.783,51.540,6.67,13.85,19.85,0,16.97,16.23,10.33,727,28.93,85.2421,1.038,0.789,,,
2013,159,6/8/13 14:00,24.430,0.245,0.751,23.790,5.65,22.90,16.73,0,17.23,16.46,9.28,784,32.23,85.2218,0.742,0.522,,,
2013,159,6/8/13 15:00,24.210,0.243,0.735,13.140,4.06,31.38,17.46,0,17.28,16.63,7.03,848,31.37,85.2422,0.538,0.366,,,
2013,159,6/8/13 16:00,23.940,0.254,0.754,10.300,3.54,51.52,24.75,0,17.21,16.72,7.55,946,12.25,85.2363,0.459,0.309,,,
2013,159,6/8/13 17:00,23.380,0.282,0.809,14.120,4.52,54.56,12.25,0,17.11,16.74,8.30,979,74.43,85.3371,0.533,0.359,,,
2013,159,6/8/13 18:00,23.620,0.266,0.776,15.620,4.18,53.71,17.43,0,16.99,16.71,7.70,1024,44.06,85.3679,0.504,0.336,,,
2013,159,6/8/13 19:00,22.100,0.305,0.809,6.332,4.07,73.13,9.60,0,16.86,16.67,6.05,1108,78.33,85.4150,0.363,0.212,,,
2013,159,6/8/13 20:00,18.540,0.431,0.914,0.289,1.80,98.90,11.07,0,16.67,16.61,4.63,1142,81.10,85.4788,0.055,0.026,,,
2013,159,6/8/13 21:00,16.530,0.509,0.955,0.000,1.26,88.30,6.73,0,16.43,16.52,2.53,1229,87.90,85.5494,0.025,0.004,,,
2013,159,6/8/13 22:00,15.300,0.585,1.014,0.000,0.26,68.98,0.04,0,16.18,16.40,1.10,1261,69.07,85.6334,-0.023,-0.030,,,
2013,159,6/8/13 23:00,14.830,0.617,1.039,0.000,0.06,63.29,11.40,0,15.95,16.27,0.80,1321,75.11,85.6799,-0.035,-0.037,,,
2013,160,6/9/13 0:00,13.670,0.676,1.055,0.000,0.56,0.42,7.68,0,15.77,16.13,2.30,1434,28.36,85.6868,-0.011,-0.021,,,
2013,160,6/9/13 1:00,11.970,0.707,0.989,0.000,1.79,11.46,7.79,0,15.57,15.99,2.90,31,21.83,85.6916,0.013,0.000,8.20,6.74,0
2013,160,6/9/13 2:00,10.840,0.718,0.932,0.000,1.23,29.59,17.60,0,15.36,15.85,2.30,63,31.58,85.6866,0.003,-0.008,,,
2013,160,6/9/13 3:00,9.490,0.761,0.901,0.000,0.36,308.50,8.56,0,15.14,15.71,1.48,177,303.80,85.6583,-0.019,-0.025,,,
2013,160,6/9/13 4:00,8.090,0.819,0.883,0.002,1.25,298.90,13.71,0,14.89,15.55,2.00,185,335.40,85.6705,-0.004,-0.012,,,
2013,160,6/9/13 5:00,7.997,0.814,0.873,0.715,0.57,328.30,10.19,0,14.64,15.38,1.55,250,304.10,85.6974,-0.010,-0.016,,,
2013,160,6/9/13 6:00,10.470,0.750,0.948,8.420,0.58,346.60,12.51,0,14.42,15.20,2.00,359,354.70,85.7147,0.063,0.056,,,
2013,160,6/9/13 7:00,15.230,0.580,1.001,18.740,0.17,300.80,9.23,0,14.31,15.01,1.78,360,265.40,85.7185,0.172,0.168,,,
2013,160,6/9/13 8:00,17.170,0.515,1.009,29.530,0.62,205.70,34.35,0,14.47,14.89,2.83,460,149.80,85.7129,0.325,0.308,,,
2013,160,6/9/13 9:00,19.660,0.449,1.027,39.360,0.67,160.90,28.46,0,14.91,14.88,3.28,535,141.80,85.6995,0.465,0.443,,,
2013,160,6/9/13 10:00,22.050,0.364,0.964,48.100,2.22,149.30,19.23,0,15.63,15.00,3.95,574,131.00,85.6369,0.678,0.597,,,
2013,160,6/9/13 11:00,24.930,0.275,0.864,54.160,1.80,143.30,29.40,0,16.52,15.25,4.03,615,153.80,85.5890,0.785,0.703,,,
2013,160,6/9/13 12:00,26.950,0.203,0.719,57.270,2.36,111.90,36.68,0,17.53,15.63,5.00,698,115.10,85.5479,0.906,0.786,,,
2013,160,6/9/13 13:00,28.130,0.183,0.696,57.030,2.23,119.00,42.25,0,18.44,16.09,5.60,766,92.70,85.5056,0.914,0.795,,,
2013,160,6/9/13 14:00,28.710,0.169,0.665,53.260,1.96,99.80,44.25,0,19.17,16.56,6.13,827,108.80,85.4596,0.854,0.745,,,
2013,160,6/9/13 15:00,29.930,0.153,0.647,47.110,2.73,122.50,27.93,0,19.67,17.00,5.83,851,83.30,85.3891,0.867,0.713,,,
2013,160,6/9/13 16:00,30.470,0.152,0.663,36.670,2.06,164.40,39.99,0,19.88,17.36,5.45,939,215.70,85.3261,0.679,0.557,,,
2013,160,6/9/13 17:00,30.890,0.145,0.647,28.320,2.77,147.40,22.08,0,19.92,17.63,6.05,989,146.20,85.2638,0.649,0.487,,,
2013,160,6/9/13 18:00,30.790,0.146,0.647,17.640,3.10,143.50,14.08,0,19.74,17.81,6.28,1049,161.60,85.2369,0.550,0.372,,,
2013,160,6/9/13 19:00,29.370,0.183,0.747,7.321,2.25,153.70,6.95,0,19.40,17.88,3.58,1091,160.30,85.2398,0.299,0.174,,,
2013,160,6/9/13 20:00,26.450,0.241,0.832,0.534,1.08,160.60,6.12,0,19.00,17.88,2.75,1157,156.60,85.2654,0.051,0.010,,,
2013,160,6/9/13 21:00,22.540,0.314,0.857,0.000,0.09,315.60,4.69,0,18.58,17.80,1.10,1221,310.60,85.3089,-0.051,-0.056,,,
2013,160,6/9/13 22:00,21.200,0.338,0.846,0.000,0.96,101.10,16.03,0,18.14,17.67,2.83,1317,96.40,85.3337,0.025,-0.005,,,
2013,160,6/9/13 23:00,18.780,0.408,0.884,0.000,0.42,50.97,16.10,0,17.74,17.51,2.30,1358,114.60,85.2928,-0.017,-0.032,,,
2013,161,6/10/13 0:00,17.060,0.473,0.916,0.000,0.74,39.95,9.64,0,17.37,17.32,1.78,1384,73.67,85.2667,0.002,-0.018,,,
2013,161,6/10/13 1:00,15.250,0.554,0.959,0.000,0.35,74.91,30.62,0,17.02,17.13,1.78,23,110.50,85.2391,-0.024,-0.034,8.28,6.48,0
2013,161,6/10/13 2:00,12.380,0.699,1.002,0.000,0.94,317.80,9.34,0,16.69,16.93,2.15,72,315.10,85.2241,-0.005,-0.018,,,
2013,161,6/10/13 3:00,10.580,0.764,0.974,0.000,1.80,320.90,11.93,0,16.37,16.73,3.28,179,346.10,85.2282,0.004,-0.008,,,
2013,161,6/10/13 4:00,11.030,0.719,0.944,0.000,1.54,296.20,15.21,0,16.10,16.52,2.68,180,326.70,85.2493,0.005,-0.008,,,
2013,161,6/10/13 5:00,10.750,0.734,0.947,0.712,1.76,302.80,11.98,0,15.85,16.33,3.35,276,299.50,85.2595,0.009,-0.003,,,
2013,161,6/10/13 6:00,14.180,0.570,1.022,9.110,0.98,304.40,28.36,0,15.62,16.14,2.38,321,312.70,85.3031,0.091,0.072,,,
2013,161,6/10/13 7:00,19.660,0.404,1.250,20.320,0.23,280.00,13.66,0,15.52,15.95,1.33,364,310.80,85.3322,0.204,0.198,,,
2013,161,6/10/13 8:00,22.580,0.372,1.517,30.890,0.49,217.70,17.08,0,15.80,15.84,2.30,446,210.70,85.3606,0.368,0.354,,,
2013,161,6/10/13 9:00,25.100,0.384,1.682,26.770,0.24,281.50,12.53,0,16.63,15.91,1.85,525,307.20,85.3674,0.347,0.340,,,
2013,161,6/10/13 10:00,27.600,0.278,1.015,40.960,1.17,223.00,26.09,0,17.36,16.15,2.23,563,206.10,85.3571,0.615,0.557,,,
2013,161,6/10/13 11:00,31.570,0.201,0.919,53.910,2.12,165.60,20.92,0,18.15,16.45,4.25,649,131.30,85.3139,0.909,0.789,,,
2013,161,6/10/13 12:00,34.050,0.130,0.695,50.040,3.48,172.30,16.97,0,19.12,16.83,5.83,687,178.00,85.2442,1.063,0.851,,,
2013,161,6/10/13 13:00,34.990,0.112,0.630,48.380,3.36,161.70,16.66,0,19.80,17.30,6.58,766,139.50,85.1618,1.052,0.840,,,
2013,161,6/10/13 14:00,35.340,0.108,0.618,28.830,1.34,302.10,56.60,0,20.26,17.72,5.38,789,151.20,85.1010,0.587,0.494,,,
2013,161,6/10/13 15:00,35.260,0.111,0.631,23.490,2.17,309.50,16.67,0,20.48,18.07,5.00,866,275.40,85.0540,0.628,0.483,,,
2013,161,6/10/13 16:00,34.910,0.116,0.647,19.760,3.86,283.10,14.59,0,20.52,18.33,8.45,957,308.10,85.0540,0.780,0.540,,,
2013,161,6/10/13 17:00,33.500,0.127,0.657,13.690,2.92,267.90,29.21,0,20.35,18.50,8.37,960,293.70,85.0742,0.574,0.393,,,
2013,161,6/10/13 18:00,32.590,0.160,0.781,11.460,3.17,83.00,22.02,0,20.12,18.57,5.45,1060,63.79,85.0272,0.534,0.349,,,
2013,161,6/10/13 19:00,29.680,0.218,0.893,3.856,1.81,43.62,12.65,0,19.92,18.59,4.33,1093,73.53,85.0506,0.239,0.140,,,
2013,161,6/10/13 20:00,26.060,0.296,0.999,0.368,1.42,24.06,7.71,0,19.63,18.56,2.08,1188,8.20,85.0444,0.089,0.050,,,
2013,161,6/10/13 21:00,23.830,0.338,0.999,0.000,1.45,49.37,20.21,0,19.30,18.48,2.90,1226,52.78,85.0979,0.077,0.041,,,
2013,161,6/10/13 22:00,22.020,0.349,0.921,0.000,1.29,40.03,8.31,0,18.98,18.36,2.90,1276,24.74,85.1746,0.064,0.032,,,
2013,161,6/10/13 23:00,20.200,0.400,0.943,0.000,0.67,76.14,10.58,0,18.64,18.22,2.23,1334,53.52,85.1898,0.024,0.005,,,
2013,162,6/11/13 0:00,18.260,0.494,1.034,0.000,1.27,326.00,17.26,0,18.29,18.06,3.05,1431,17.15,85.1917,0.040,0.019,,,
2013,162,6/11/13 1:00,17.220,0.538,1.053,0.000,1.47,350.90,28.52,0,17.98,17.87,3.05,41,307.40,85.1714,0.040,0.020,11.49,8.97,0
2013,162,6/11/13 2:00,16.220,0.555,1.021,0.000,2.20,344.90,23.13,0,17.68,17.69,4.40,75,354.60,85.1411,0.050,0.030,,,
2013,162,6/11/13 3:00,14.480,0.605,0.995,0.000,1.56,357.00,26.30,0,17.41,17.50,2.90,136,1.87,85.1437,0.030,0.015,,,
2013,162,6/11/13 4:00,13.430,0.631,0.970,0.000,1.64,292.00,38.34,0,17.14,17.32,3.05,214,313.70,85.1496,0.028,0.013,,,
2013,162,6/11/13 5:00,12.430,0.714,1.029,0.674,0.48,278.40,21.82,0,16.86,17.13,1.55,254,225.20,85.1890,0.002,-0.005,,,
2013,162,6/11/13 6:00,14.660,0.683,1.137,7.627,0.17,265.10,28.60,0,16.59,16.94,1.78,321,106.00,85.2471,0.070,0.067,,,
2013,162,6/11/13 7:00,18.650,0.550,1.179,18.210,1.18,286.70,12.75,0,16.43,16.74,4.25,417,309.80,85.2508,0.229,0.198,,,
2013,162,6/11/13 8:00,22.380,0.395,1.059,29.930,1.81,338.30,20.31,0,16.51,16.60,4.18,424,329.50,85.2448,0.443,0.377,,,
2013,162,6/11/13 9:00,26.520,0.288,0.998,38.430,0.47,111.10,41.67,0,16.87,16.56,2.60,535,116.30,85.1848,0.498,0.475,,,
2013,162,6/11/13 10:00,28.960,0.251,0.999,43.850,0.95,305.10,37.00,0,17.58,16.68,3.05,597,262.80,85.1458,0.641,0.590,,,
2013,162,6/11/13 11:00,32.110,0.159,0.758,54.920,2.91,292.00,19.76,0,18.52,16.98,5.15,637,302.40,85.0936,1.011,0.843,,,
2013,162,6/11/13 12:00,34.510,0.104,0.567,57.720,3.39,286.50,17.23,0,19.42,17.40,5.98,707,284.80,85.0139,1.151,0.937,,,
2013,162,6/11/13 13:00,35.170,0.099,0.563,57.310,2.51,315.50,39.68,0,20.19,17.84,5.38,775,292.30,84.9189,1.058,0.892,,,
2013,162,6/11/13 14:00,35.740,0.091,0.532,54.120,1.50,349.80,53.74,0,21.05,18.29,5.38,826,319.60,84.8852,0.896,0.791,,,
2013,162,6/11/13 15:00,36.160,0.084,0.501,47.990,2.04,292.40,29.36,0,21.78,18.75,5.90,892,280.10,84.8380,0.883,0.741,,,
2013,162,6/11/13 16:00,35.910,0.077,0.455,39.190,5.39,291.30,16.20,0,22.12,19.18,8.60,919,302.10,84.8178,1.166,0.829,,,
2013,162,6/11/13 17:00,35.200,0.081,0.463,29.090,5.98,288.50,12.79,0,21.87,19.45,10.03,1018,292.70,84.8246,1.090,0.728,,,
2013,162,6/11/13 18:00,33.730,0.084,0.439,16.670,7.31,281.50,12.59,0,21.39,19.55,11.00,1021,295.50,84.8246,1.061,0.650,,,
2013,162,6/11/13 19:00,31.980,0.099,0.469,6.294,6.10,279.20,10.88,0,20.79,19.51,8.90,1080,277.10,84.8894,0.349,0.271,,,
2013,162,6/11/13 20:00,27.080,0.166,0.585,0.624,2.80,304.90,11.16,0,20.24,19.39,5.53,1146,295.20,85.0404,0.163,0.099,,,
2013,162,6/11/13 21:00,24.670,0.181,0.563,0.001,3.27,317.20,10.22,0,19.80,19.22,4.70,1212,317.80,85.2038,0.158,0.100,,,
2013,162,6/11/13 22:00,24.660,0.168,0.519,0.000,3.64,325.50,11.53,0,19.37,19.01,5.98,1278,329.70,85.3195,0.171,0.113,,,
2013,162,6/11/13 23:00,23.620,0.171,0.497,0.000,3.63,339.30,24.18,0,18.98,18.79,6.73,1367,342.40,85.4456,0.163,0.108,,,
2013,163,6/12/13 0:00,21.460,0.192,0.487,0.000,3.39,0.27,16.52,0,18.61,18.56,5.75,1380,335.00,85.5312,0.140,0.091,,,
2013,163,6/12/13 1:00,18.080,0.252,0.521,0.000,2.75,1.27,19.25,0,18.26,18.35,4.55,50,336.40,85.6003,0.098,0.060,11.36,8.77,0
2013,163,6/12/13 2:00,18.810,0.226,0.490,0.000,3.66,348.60,24.73,0,17.91,18.12,5.75,104,345.30,85.6173,0.124,0.084,,,
2013,163,6/12/13 3:00,18.090,0.243,0.503,0.000,2.93,348.10,24.25,0,17.59,17.89,5.68,121,283.90,85.6581,0.103,0.065,,,
2013,163,6/12/13 4:00,15.030,0.340,0.580,0.000,1.78,3.81,10.81,0,17.29,17.67,2.68,189,351.90,85.7412,0.052,0.023,,,
2013,163,6/12/13 5:00,14.160,0.374,0.604,0.771,1.88,0.46,13.64,0,17.01,17.46,4.33,300,5.16,85.8018,0.053,0.027,,,
2013,163,6/12/13 6:00,16.870,0.330,0.636,6.976,3.57,7.46,19.13,0,16.74,17.24,5.98,314,15.09,85.8829,0.277,0.164,,,
2013,163,6/12/13 7:00,20.070,0.446,1.053,19.570,3.91,23.68,13.73,0,16.57,17.02,6.43,385,24.92,85.9236,0.395,0.287,,,
2013,163,6/12/13 8:00,22.520,0.394,1.484,30.460,1.03,150.70,35.72,0,16.63,16.87,3.50,420,42.75,85.9681,0.388,0.358,,,
2013,163,6/12/13 9:00,24.890,0.322,1.447,40.110,1.36,178.70,19.55,0,17.19,16.85,3.73,524,166.20,85.9656,0.555,0.508,,,
2013,163,6/12/13 10:00,25.640,0.323,1.060,48.550,1.77,136.40,32.25,0,18.00,17.06,4.55,573,127.90,85.9243,0.713,0.637,,,
2013,163,6/12/13 11:00,27.730,0.246,0.910,50.670,2.47,127.00,32.71,0,18.94,17.40,5.60,649,131.80,85.8797,0.841,0.721,,,
2013,163,6/12/13 12:00,29.440,0.165,0.680,56.680,2.68,132.60,29.48,0,19.89,17.84,6.05,705,130.90,85.8363,0.973,0.826,,,
2013,163,6/12/13 13:00,30.100,0.155,0.661,45.620,3.37,133.50,24.09,0,20.66,18.31,8.15,772,129.70,85.7911,0.934,0.748,,,
2013,163,6/12/13 14:00,31.550,0.155,0.717,53.630,4.94,122.40,23.09,0,21.09,18.71,8.60,816,137.60,85.7233,1.168,0.905,,,
2013,163,6/12/13 15:00,32.420,0.151,0.732,47.820,4.99,123.10,17.23,0,21.37,19.02,9.12,851,103.10,85.6550,1.122,0.851,,,
2013,163,6/12/13 16:00,32.930,0.136,0.680,38.140,5.36,127.10,16.42,0,21.44,19.25,9.43,943,116.00,85.6007,1.062,0.765,,,
2013,163,6/12/13 17:00,32.810,0.141,0.704,25.610,5.51,106.90,10.78,0,21.30,19.39,8.53,966,102.20,85.5567,0.932,0.631,,,
2013,163,6/12/13 18:00,31.780,0.146,0.684,14.060,5.26,103.30,8.85,0,21.01,19.44,7.93,1055,108.20,85.5201,0.766,0.483,,,
2013,163,6/12/13 19:00,29.490,0.193,0.792,3.097,5.53,92.50,8.04,0,20.64,19.41,8.37,1118,92.60,85.5450,0.270,0.207,,,
2013,163,6/12/13 20:00,25.880,0.323,1.059,0.183,8.29,77.14,8.86,0,20.24,19.31,13.48,1191,83.50,85.5900,0.214,0.173,,,
2013,163,6/12/13 21:00,22.420,0.522,1.415,0.001,8.77,83.10,9.26,0,19.84,19.16,13.40,1233,65.34,85.6936,0.128,0.104,,,
2013,163,6/12/13 22:00,20.380,0.600,1.436,0.000,7.62,85.90,9.47,0,19.50,18.98,11.98,1260,93.20,85.8363,0.092,0.073,,,
2013,163,6/12/13 23:00,18.760,0.654,1.414,0.000,5.26,92.40,20.64,0,19.20,18.81,9.87,1334,115.80,85.8576,0.064,0.046,,,
2013,164,6/13/13 0:00,17.760,0.686,1.394,0.000,2.72,66.64,14.53,0,18.92,18.63,4.93,1428,87.40,86.0359,0.037,0.020,,,
2013,164,6/13/13 1:00,15.950,0.750,1.358,0.000,2.42,43.54,9.12,0,18.67,18.46,3.88,58,47.20,86.0158,0.022,0.009,8.79,6.75,0
2013,164,6/13/13 2:00,14.770,0.775,1.302,0.000,3.30,44.02,7.36,0,18.40,18.30,5.30,85,48.72,85.9728,0.023,0.012,,,
2013,164,6/13/13 3:00,14.050,0.793,1.271,0.000,2.74,45.26,8.91,0,18.13,18.13,4.18,125,52.37,85.9737,0.017,0.006,,,
2013,164,6/13/13 4:00,13.180,0.824,1.248,0.000,2.26,39.50,8.66,0,17.87,17.95,3.20,185,56.64,85.9571,0.009,0.000,,,
2013,164,6/13/13 5:00,12.080,0.859,1.210,0.560,1.15,42.46,9.03,0,17.62,17.77,2.75,248,48.17,85.9717,-0.001,-0.008,,,
2013,164,6/13/13 6:00,12.850,0.832,1.233,4.818,1.95,79.17,9.67,0,17.36,17.60,3.58,358,119.40,86.0121,0.053,0.037,,,
2013,164,6/13/13 7:00,14.100,0.777,1.249,11.460,2.82,97.50,13.50,0,17.19,17.42,4.70,409,93.40,86.0052,0.155,0.127,,,
2013,164,6/13/13 8:00,14.520,0.761,1.258,9.950,2.99,99.40,12.26,0,17.18,17.27,4.78,424,93.30,86.0089,0.165,0.133,,,
2013,164,6/13/13 9:00,15.750,0.735,1.314,19.640,2.81,123.30,16.17,0,17.22,17.18,4.48,510,118.50,85.9981,0.260,0.225,,,
2013,164,6/13/13 10:00,17.950,0.681,1.400,38.330,1.13,183.90,35.77,0,17.43,17.12,3.80,589,73.73,85.9277,0.447,0.428,,,
2013,164,6/13/13 11:00,19.820,0.618,1.428,46.980,1.22,142.40,39.05,0,18.02,17.18,3.58,645,111.50,85.8486,0.571,0.545,,,
2013,164,6/13/13 12:00,22.610,0.536,1.469,52.980,1.38,126.80,40.56,0,18.92,17.41,4.18,689,156.40,85.7596,0.687,0.648,,,
2013,164,6/13/13 13:00,25.670,0.431,1.416,45.950,2.47,136.30,31.13,0,19.90,17.78,5.75,775,108.10,85.6550,0.715,0.629,,,
2013,164,6/13/13 14:00,26.920,0.364,1.289,18.890,3.77,151.20,25.21,0,20.54,18.21,11.30,832,129.80,85.5706,0.550,0.405,,,
2013,164,6/13/13 15:00,30.230,0.315,1.354,46.870,7.57,112.20,11.98,0,20.54,18.54,11.23,898,119.40,85.4057,1.115,0.828,,,
2013,164,6/13/13 16:00,31.260,0.283,1.289,32.450,7.66,117.90,8.96,0,20.51,18.73,11.00,901,108.00,85.3050,1.033,0.720,,,
2013,164,6/13/13 17:00,30.910,0.285,1.274,31.660,7.39,120.50,9.66,0,20.44,18.85,10.25,970,121.80,85.2497,0.975,0.675,,,
2013,164,6/13/13 18:00,29.640,0.252,1.048,10.010,6.54,132.20,8.85,0,20.32,18.93,9.87,1066,126.70,85.1639,0.736,0.456,,,
2013,164,6/13/13 19:00,27.890,0.257,0.963,2.521,5.93,158.30,20.32,0,20.05,18.96,10.55,1112,140.90,85.1637,0.578,0.329,,,
2013,164,6/13/13 20:00,26.020,0.272,0.908,0.334,4.84,142.00,10.38,0,19.69,18.90,9.72,1194,125.00,85.2007,0.199,0.151,,,
2013,164,6/13/13 21:00,22.620,0.400,1.093,0.000,6.16,126.10,8.48,0,19.35,18.79,9.87,1259,123.10,85.2998,0.152,0.121,,,
2013,164,6/13/13 22:00,20.830,0.490,1.205,0.000,6.61,121.00,8.56,0,19.02,18.65,9.58,1288,124.00,85.3607,0.120,0.097,,,
2013,164,6/13/13 23:00,20.260,0.508,1.204,0.000,8.25,124.40,8.65,0,18.73,18.48,11.68,1360,128.80,85.3452,0.120,0.100,,,
2013,165,6/14/13 0:00,19.390,0.568,1.277,0.000,6.44,123.50,8.32,0,18.46,18.31,9.72,1383,122.70,85.3490,0.094,0.076,,,
2013,165,6/14/13 1:00,18.560,0.611,1.305,0.000,2.89,143.80,16.13,0,18.23,18.14,7.25,0,134.90,85.3225,0.059,0.040,10.98,8.26,0
2013,165,6/14/13 2:00,16.960,0.676,1.304,0.000,0.98,115.90,35.93,0,18.03,17.99,2.38,77,119.00,85.2929,0.018,0.006,,,
2013,165,6/14/13 3:00,15.900,0.728,1.313,0.000,0.62,330.60,15.17,0,17.82,17.85,2.00,166,0.02,85.2676,0.005,-0.003,,,
2013,165,6/14/13 4:00,14.850,0.796,1.343,0.000,1.07,309.40,13.29,0,17.61,17.71,2.15,229,266.20,85.2523,0.008,0.001,,,
2013,165,6/14/13 5:00,14.360,0.811,1.326,0.269,0.72,321.40,17.38,0,17.40,17.57,2.00,287,339.60,85.3153,0.004,-0.002,,,
2013,165,6/14/13 6:00,14.520,0.800,1.321,2.938,0.60,312.00,5.47,0,17.21,17.42,1.70,319,305.40,85.4031,0.030,0.024,,,
2013,165,6/14/13 7:00,17.790,0.531,1.346,8.360,0.72,26.74,25.37,0,17.08,17.29,2.00,380,0.19,85.4571,0.121,0.107,,,
2013,165,6/14/13 8:00,23.670,0.243,1.217,24.630,0.75,43.70,24.23,0,17.10,17.17,2.53,449,49.72,85.4710,0.333,0.304,,,
2013,165,6/14/13 9:00,27.570,0.178,1.118,33.330,2.37,101.70,18.01,0,17.40,17.13,4.78,522,105.40,85.4658,0.610,0.503,,,
2013,165,6/14/13 10:00,28.770,0.154,1.020,49.900,1.88,108.30,26.34,0,17.93,17.20,4.70,560,117.70,85.4335,0.785,0.691,,,
2013,165,6/14/13 11:00,29.620,0.143,0.912,46.080,1.95,160.50,26.04,0,18.81,17.42,4.78,640,160.60,85.4081,0.780,0.676,,,
2013,165,6/14/13 12:00,30.900,0.148,0.658,54.830,3.25,128.30,23.00,0,19.69,17.79,6.05,704,123.40,85.3980,1.033,0.850,,,
2013,165,6/14/13 13:00,32.380,0.119,0.577,57.620,5.27,125.20,23.49,0,20.44,18.20,10.70,768,134.20,85.3460,1.280,0.987,,,
2013,165,6/14/13 14:00,31.290,0.181,0.825,53.720,8.93,117.70,10.17,0,20.86,18.58,11.68,812,132.20,85.2941,1.417,1.020,,,
2013,165,6/14/13 15:00,29.820,0.214,0.897,33.160,7.38,112.20,9.91,0,20.84,18.86,11.68,846,127.70,85.2856,1.063,0.741,,,
2013,165,6/14/13 16:00,30.550,0.205,0.898,38.950,6.82,112.00,11.30,0,20.68,19.00,9.65,902,99.90,85.2542,1.084,0.772,,,
2013,165,6/14/13 17:00,30.130,0.218,0.929,28.500,6.96,117.40,9.54,0,20.58,19.08,9.87,992,112.10,85.2262,0.963,0.653,,,
2013,165,6/14/13 18:00,28.980,0.229,0.915,17.610,6.24,96.00,9.27,0,20.39,19.12,9.28,1020,109.20,85.2248,0.766,0.491,,,
2013,165,6/14/13 19:00,26.850,0.271,0.956,3.671,5.60,88.80,8.33,0,20.12,19.11,8.15,1085,77.71,85.3123,0.217,0.167,,,
2013,165,6/14/13 20:00,24.190,0.312,0.943,0.190,5.01,130.00,9.98,0,19.80,19.04,10.40,1157,147.40,85.3711,0.162,0.116,,,
2013,165,6/14/13 21:00,21.680,0.399,1.032,0.000,1.51,50.21,19.46,0,19.46,18.93,2.68,1203,137.20,85.5373,0.049,0.016,,,
2013,165,6/14/13 22:00,20.930,0.423,1.047,0.000,2.91,75.86,14.02,0,19.15,18.80,4.85,1304,74.18,85.6016,0.085,0.050,,,
2013,165,6/14/13 23:00,18.940,0.504,1.100,0.000,2.53,81.30,9.24,0,18.86,18.65,4.63,1334,64.57,85.5382,0.058,0.030,,,
2013,166,6/15/13 0:00,17.430,0.560,1.114,0.000,2.54,29.91,13.78,0,18.56,18.49,5.75,1434,8.30,85.5499,0.047,0.023,,,
2013,166,6/15/13 1:00,16.930,0.600,1.158,0.000,5.64,23.31,9.71,0,18.26,18.32,8.60,49,36.26,85.5902,0.066,0.048,8.44,6.92,0
2013,166,6/15/13 2:00,16.120,0.616,1.128,0.000,3.94,14.14,14.19,0,17.98,18.14,7.03,62,27.15,85.5770,0.050,0.031,,,
2013,166,6/15/13 3:00,14.650,0.678,1.129,0.000,1.95,337.60,25.64,0,17.73,17.96,3.95,126,9.23,85.6050,0.018,0.001,,,
2013,166,6/15/13 4:00,13.080,0.734,1.104,0.000,0.96,315.90,41.42,0,17.49,17.80,2.98,194,327.00,85.6802,-0.006,-0.018,,,
2013,166,6/15/13 5:00,11.950,0.788,1.101,0.603,1.22,327.50,10.99,0,17.21,17.63,2.45,254,339.70,85.7455,-0.002,-0.012,,,
2013,166,6/15/13 6:00,13.400,0.734,1.124,8.030,1.55,341.00,15.73,0,16.94,17.44,3.13,359,0.05,85.8135,0.084,0.063,,,
2013,166,6/15/13 7:00,15.720,0.608,1.085,18.900,2.23,352.40,18.04,0,16.79,17.25,3.65,418,5.95,85.8507,0.242,0.200,,,
